# emapper version: emapper-1.0.3-35-g63c274b emapper DB: 2.0
# command: ./emapper.py  --cpu 6 -i /data/shared/emapper_jobs/user_data/MM_4r9h9oe9/query_seqs.fa --output query_seqs.fa --output_dir /data/shared/emapper_jobs/user_data/MM_4r9h9oe9 -m diamond -d none --tax_scope auto --go_evidence non-electronic --target_orthologs all --seed_ortholog_evalue 0.001 --seed_ortholog_score 60 --query-cover 20 --subject-cover 0 --override --temp_dir /data/shared/emapper_jobs/user_data/MM_4r9h9oe9
# time: Thu Jan 21 23:59:59 2021
#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction
R7A2020_08235	266835.14023675	1.8e-80	305.1	Alphaproteobacteria													Bacteria	1NHA7@1224,2UJCT@28211,COG1917@1,COG1917@2	NA|NA|NA	S	Domain of unknown function (DUF4437)
R7A2020_08240	266835.14023674	3e-184	651.0	Alphaproteobacteria	alkR												Bacteria	1N0FA@1224,2U2GJ@28211,COG2207@1,COG2207@2	NA|NA|NA	K	AraC family transcriptional regulator
R7A2020_08245	266835.14023673	6.3e-190	669.8	Phyllobacteriaceae	alkR												Bacteria	1N0FA@1224,2U2GJ@28211,43J4W@69277,COG2207@1,COG2207@2	NA|NA|NA	K	COG2207 AraC-type DNA-binding domain-containing
R7A2020_08250	266835.14023672	6.7e-202	709.9	Phyllobacteriaceae	yicM			ko:K03445					ko00000,ko02000	2.A.1.2.26			Bacteria	1MVD0@1224,2TTBC@28211,43JA4@69277,COG0477@1,COG2814@2	NA|NA|NA	EGP	Major facilitator Superfamily
R7A2020_08255	536019.Mesop_1701	1.6e-60	238.4	Phyllobacteriaceae													Bacteria	1RHWZ@1224,2UTVN@28211,43MAU@69277,COG3791@1,COG3791@2	NA|NA|NA	S	Glutathione-dependent formaldehyde-activating enzyme
R7A2020_08260	266835.14023668	9.3e-226	789.3	Phyllobacteriaceae			6.3.5.6,6.3.5.7	ko:K02433	ko00970,ko01100,map00970,map01100		R03905,R04212	RC00010	ko00000,ko00001,ko01000,ko03029				Bacteria	1MU51@1224,2TSYS@28211,43JGJ@69277,COG0154@1,COG0154@2	NA|NA|NA	J	Belongs to the amidase family
R7A2020_08265	266835.14023667	4.7e-64	250.4	Alphaproteobacteria													Bacteria	1P3SB@1224,2BXYJ@1,2UU63@28211,34BZ9@2	NA|NA|NA		
R7A2020_08270	266835.14023666	4.9e-179	633.6	Phyllobacteriaceae			1.1.1.399,1.1.1.95	ko:K00058	ko00260,ko00680,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map01100,map01120,map01130,map01200,map01230	M00020	R01513	RC00031	ko00000,ko00001,ko00002,ko01000,ko04147				Bacteria	1RAVY@1224,2U5YH@28211,43N6E@69277,COG0111@1,COG0111@2	NA|NA|NA	EH	D-isomer specific 2-hydroxyacid dehydrogenase
R7A2020_08275	266835.14023665	1e-125	456.1	Phyllobacteriaceae				ko:K05799					ko00000,ko03000				Bacteria	1RITU@1224,2TVDB@28211,43NB5@69277,COG2186@1,COG2186@2	NA|NA|NA	K	FCD
R7A2020_08280	266835.14023664	6.7e-223	779.6	Phyllobacteriaceae													Bacteria	1R3SX@1224,2U52Z@28211,43KBE@69277,COG4948@1,COG4948@2	NA|NA|NA	M	mandelate racemase muconate lactonizing
R7A2020_08285	266835.14023663	1.1e-169	602.4	Phyllobacteriaceae													Bacteria	1MV2C@1224,2TR51@28211,43NHI@69277,COG1082@1,COG1082@2	NA|NA|NA	G	Xylose isomerase-like TIM barrel
R7A2020_08290	266835.14023662	3.5e-207	727.2	Phyllobacteriaceae													Bacteria	1MVSJ@1224,2TV5J@28211,43HZM@69277,COG1082@1,COG1082@2	NA|NA|NA	G	AP endonuclease
R7A2020_08295	266835.14023661	3.2e-217	760.8	Phyllobacteriaceae													Bacteria	1MVVF@1224,2TR6B@28211,43HZH@69277,COG0673@1,COG0673@2	NA|NA|NA	S	Oxidoreductase
R7A2020_08300	266835.14023660	1.9e-163	581.6	Phyllobacteriaceae			5.1.3.30,5.1.3.31	ko:K18910			R10817,R10818	RC03111,RC03283	ko00000,ko01000				Bacteria	1R4TC@1224,2U2M8@28211,43P2N@69277,COG1082@1,COG1082@2	NA|NA|NA	G	Xylose isomerase-like TIM barrel
R7A2020_08305	1040983.AXAE01000023_gene92	6.3e-257	892.9	Phyllobacteriaceae	phoT		3.6.1.63	ko:K02042,ko:K06162	ko00440,ko02010,map00440,map02010	M00223	R10186	RC00002	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.9			Bacteria	1MW4F@1224,2TTXJ@28211,43IZE@69277,COG3639@1,COG3639@2	NA|NA|NA	P	COG3639 ABC-type phosphate phosphonate transport system permease component
R7A2020_08310	266835.14023657	3e-168	597.8	Phyllobacteriaceae	phoE		3.6.1.63	ko:K02042,ko:K06162	ko00440,ko02010,map00440,map02010	M00223	R10186	RC00002	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.9			Bacteria	1MW4F@1224,2TUNJ@28211,43IS0@69277,COG3639@1,COG3639@2	NA|NA|NA	P	Phosphonate ABC transporter
R7A2020_08315	266835.14023656	5.1e-170	603.6	Phyllobacteriaceae	phnD			ko:K02044	ko02010,map02010	M00223			ko00000,ko00001,ko00002,ko02000	3.A.1.9			Bacteria	1MXD8@1224,2TQMQ@28211,43IBB@69277,COG3221@1,COG3221@2	NA|NA|NA	P	Phosphonate ABC transporter
R7A2020_08320	266835.14023655	1.7e-151	542.0	Phyllobacteriaceae	phnC	GO:0003674,GO:0003824,GO:0005215,GO:0006810,GO:0006811,GO:0006817,GO:0006820,GO:0008150,GO:0008509,GO:0015075,GO:0015103,GO:0015318,GO:0015399,GO:0015405,GO:0015416,GO:0015604,GO:0015605,GO:0015698,GO:0015716,GO:0015748,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022804,GO:0022857,GO:0034220,GO:0042623,GO:0042626,GO:0043225,GO:0043492,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0098656,GO:0099133	3.6.3.28	ko:K02041	ko02010,map02010	M00223			ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.9			Bacteria	1MVE9@1224,2TRR3@28211,43H2R@69277,COG3638@1,COG3638@2	NA|NA|NA	P	Part of the ABC transporter complex PhnCDE involved in phosphonates import. Responsible for energy coupling to the transport system
R7A2020_08325	266835.14023654	1.8e-130	471.9	Phyllobacteriaceae													Bacteria	1REF9@1224,2U868@28211,43P4T@69277,COG5255@1,COG5255@2	NA|NA|NA	S	Domain of unknown function (DUF1868)
R7A2020_08330	1040982.AXAL01000013_gene4645	6.6e-97	360.1	Phyllobacteriaceae	cat			ko:K18234					ko00000,ko01000,ko01504				Bacteria	1MUCJ@1224,2TSYD@28211,43GYI@69277,COG0110@1,COG0110@2	NA|NA|NA	S	TIGRFAM phosphonate metabolim protein, transferase hexapeptide repeat family
R7A2020_08335	266835.14023652	4.3e-124	450.7	Phyllobacteriaceae	phnL	GO:0005575,GO:0006793,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0019634,GO:0019637,GO:0019700,GO:0032991,GO:0044237,GO:0046434,GO:0061694,GO:0061695,GO:0071704,GO:1901575,GO:1902494,GO:1990234	2.7.8.37	ko:K05780	ko00440,map00440		R10185	RC00005,RC00063	ko00000,ko00001,ko01000				Bacteria	1MUPB@1224,2TR7T@28211,43J0A@69277,COG4778@1,COG4778@2	NA|NA|NA	P	phosphonate C-P lyase system protein PhnL
R7A2020_08340	536019.Mesop_1718	8.5e-142	509.6	Phyllobacteriaceae	phnK	GO:0005575,GO:0006793,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0019634,GO:0019637,GO:0019700,GO:0032991,GO:0044237,GO:0046434,GO:0071704,GO:1901575,GO:1902494,GO:1904176		ko:K05781					ko00000				Bacteria	1MVRN@1224,2TQXF@28211,43H2G@69277,COG4107@1,COG4107@2	NA|NA|NA	P	phosphonate C-P lyase system protein PhnK
R7A2020_08345	266835.14023650	3.8e-170	604.0	Phyllobacteriaceae	phnJ	GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0006793,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0016829,GO:0018835,GO:0019634,GO:0019637,GO:0019700,GO:0032991,GO:0044237,GO:0046434,GO:0048037,GO:0051536,GO:0051539,GO:0051540,GO:0071704,GO:0098848,GO:1901575,GO:1902494,GO:1904176	4.7.1.1	ko:K06163	ko00440,map00440		R10204	RC03078,RC03079	ko00000,ko00001,ko01000				Bacteria	1MV7T@1224,2TRKP@28211,43HUG@69277,COG3627@1,COG3627@2	NA|NA|NA	P	Catalyzes the breakage of the C-P bond in alpha-D-ribose 1-methylphosphonate 5-phosphate (PRPn) forming alpha-D-ribose
R7A2020_08350	266835.14023649	1.6e-73	282.0	Phyllobacteriaceae	fosX			ko:K21252					ko00000,ko01504				Bacteria	1RH6K@1224,2UBFJ@28211,43PCK@69277,COG0346@1,COG0346@2	NA|NA|NA	E	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily
R7A2020_08355	266835.14023648	1.2e-205	722.2	Phyllobacteriaceae	phnI	GO:0003674,GO:0003824,GO:0005575,GO:0006793,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0016740,GO:0016772,GO:0016780,GO:0019634,GO:0019637,GO:0019700,GO:0032991,GO:0044237,GO:0046434,GO:0061693,GO:0061694,GO:0061695,GO:0071704,GO:1901575,GO:1902494,GO:1904176,GO:1990234	2.7.8.37	ko:K06164	ko00440,map00440		R10185	RC00005,RC00063	ko00000,ko00001,ko01000				Bacteria	1MUBA@1224,2TR4C@28211,43JCF@69277,COG3626@1,COG3626@2	NA|NA|NA	P	Phosphonate metabolism
R7A2020_08360	266835.14023647	4.4e-109	400.6	Phyllobacteriaceae	phnH	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0006793,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0019634,GO:0019637,GO:0019700,GO:0032991,GO:0042802,GO:0044237,GO:0046434,GO:0061694,GO:0061695,GO:0071704,GO:1901575,GO:1902494,GO:1904176,GO:1990234	2.7.8.37	ko:K06165	ko00440,map00440		R10185	RC00005,RC00063	ko00000,ko00001,ko01000				Bacteria	1RHXN@1224,2U9PC@28211,43IKZ@69277,COG3625@1,COG3625@2	NA|NA|NA	P	TIGRFAM phosphonate C-P lyase system protein PhnH
R7A2020_08365	266835.14023646	2.2e-76	291.6	Phyllobacteriaceae	phnG	GO:0005575,GO:0006793,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0019634,GO:0019637,GO:0019700,GO:0032991,GO:0044237,GO:0046434,GO:0061694,GO:0061695,GO:0071704,GO:1901575,GO:1902494,GO:1904176,GO:1990234	2.7.8.37	ko:K06166	ko00440,map00440		R10185	RC00005,RC00063	ko00000,ko00001,ko01000				Bacteria	1MZTZ@1224,2UD64@28211,43KES@69277,COG3624@1,COG3624@2	NA|NA|NA	P	Phosphonate C-P lyase system protein PhnG
R7A2020_08370	266835.14023645	1.1e-130	472.6	Phyllobacteriaceae	phnF			ko:K02043,ko:K03710					ko00000,ko03000				Bacteria	1Q856@1224,2TSMX@28211,43JAA@69277,COG2188@1,COG2188@2	NA|NA|NA	K	Transcriptional regulator
R7A2020_08375	266835.14023644	1e-190	672.5	Phyllobacteriaceae	yjjN	GO:0003674,GO:0003824,GO:0005975,GO:0006082,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0016052,GO:0016054,GO:0016491,GO:0016614,GO:0016616,GO:0019520,GO:0019583,GO:0019584,GO:0019752,GO:0032787,GO:0034193,GO:0034195,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044262,GO:0044275,GO:0044281,GO:0044282,GO:0046176,GO:0046395,GO:0055114,GO:0071704,GO:0072329,GO:1901575										iSSON_1240.SSON_4504	Bacteria	1MWX0@1224,2TU6B@28211,43NW7@69277,COG1063@1,COG1063@2	NA|NA|NA	E	Glucose dehydrogenase C-terminus
R7A2020_08380	266835.14023643	1e-168	599.4	Phyllobacteriaceae		GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0008150,GO:0008643,GO:0015144,GO:0015145,GO:0015749,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0034219,GO:0044425,GO:0044464,GO:0051119,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944		ko:K10440	ko02010,map02010	M00212			ko00000,ko00001,ko00002,ko02000	3.A.1.2.1,3.A.1.2.13,3.A.1.2.19			Bacteria	1R9NV@1224,2U4G0@28211,43P3B@69277,COG1172@1,COG1172@2	NA|NA|NA	G	Belongs to the binding-protein-dependent transport system permease family
R7A2020_08385	266835.14023642	2.1e-285	987.6	Phyllobacteriaceae			3.6.3.17	ko:K10441	ko02010,map02010	M00212			ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.2.1,3.A.1.2.13,3.A.1.2.19			Bacteria	1R43Y@1224,2U4XU@28211,43N61@69277,COG1129@1,COG1129@2	NA|NA|NA	G	ABC-type sugar transport system, ATPase component
R7A2020_08390	266835.14023641	7e-173	613.2	Phyllobacteriaceae				ko:K10439	ko02010,ko02030,map02010,map02030	M00212			ko00000,ko00001,ko00002,ko02000	3.A.1.2.1,3.A.1.2.13,3.A.1.2.19			Bacteria	1R8W2@1224,2U17X@28211,43NS9@69277,COG1879@1,COG1879@2	NA|NA|NA	G	ABC-type sugar transport system periplasmic component
R7A2020_08395	266835.14023640	1.6e-188	665.2	Phyllobacteriaceae			1.1.1.122	ko:K00064	ko00051,ko00053,ko01100,ko01110,ko01120,map00051,map00053,map01100,map01110,map01120	M00114	R07675,R08926	RC00066,RC00161	ko00000,ko00001,ko00002,ko01000				Bacteria	1MWGQ@1224,2TUJ8@28211,43J53@69277,COG0667@1,COG0667@2	NA|NA|NA	C	PFAM aldo keto reductase
R7A2020_08400	266835.14023639	6.2e-290	1002.7	Phyllobacteriaceae	uxaA	GO:0003674,GO:0003824,GO:0005975,GO:0006082,GO:0008150,GO:0008152,GO:0008867,GO:0009056,GO:0009987,GO:0016052,GO:0016054,GO:0016829,GO:0016835,GO:0016836,GO:0019577,GO:0019579,GO:0019580,GO:0019752,GO:0043436,GO:0043648,GO:0043649,GO:0044237,GO:0044238,GO:0044248,GO:0044281,GO:0044282,GO:0046392,GO:0046395,GO:0071704,GO:1901575	4.2.1.7	ko:K01685,ko:K16849	ko00040,ko01100,map00040,map01100	M00631	R01540	RC00543	ko00000,ko00001,ko00002,ko01000				Bacteria	1MU9V@1224,2TTDT@28211,43IYY@69277,COG2721@1,COG2721@2	NA|NA|NA	G	dehydratase
R7A2020_08405	1380350.JIAP01000007_gene2495	6.8e-159	566.6	Phyllobacteriaceae	yjjM	GO:0005975,GO:0006082,GO:0006355,GO:0008150,GO:0008152,GO:0009056,GO:0009889,GO:0009987,GO:0010468,GO:0010556,GO:0016052,GO:0016054,GO:0019219,GO:0019222,GO:0019520,GO:0019583,GO:0019584,GO:0019752,GO:0031323,GO:0031326,GO:0032787,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044262,GO:0044275,GO:0044281,GO:0044282,GO:0046176,GO:0046395,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0071704,GO:0072329,GO:0080090,GO:1901575,GO:1903506,GO:2000112,GO:2001141											Bacteria	1R56F@1224,2TXIU@28211,43P0T@69277,COG1802@1,COG1802@2,COG2188@1,COG2188@2	NA|NA|NA	K	FCD
R7A2020_08410	266835.14023637	7e-59	233.0	Phyllobacteriaceae													Bacteria	1NI9A@1224,2ESTG@1,2UK3B@28211,33KBW@2,43MHA@69277	NA|NA|NA		
R7A2020_08415	266835.14023636	1.3e-93	349.0	Phyllobacteriaceae				ko:K09796					ko00000,ko03110				Bacteria	1MZ3M@1224,2UBUR@28211,43K1X@69277,COG2847@1,COG2847@2	NA|NA|NA	S	Copper chaperone PCu(A)C
R7A2020_08420	266835.14023635	7.5e-94	349.7	Phyllobacteriaceae				ko:K09796					ko00000,ko03110				Bacteria	1RGDY@1224,2VGUA@28211,43I0I@69277,COG4549@1,COG4549@2	NA|NA|NA	S	Domain of unkown function (DUF1775)
R7A2020_08425	266835.14023634	5.6e-289	999.6	Phyllobacteriaceae	ycnJ			ko:K07245,ko:K14166					ko00000,ko02000	9.B.62.1			Bacteria	1MXGC@1224,2TVGX@28211,43JA9@69277,COG1276@1,COG1276@2,COG2372@1,COG2372@2	NA|NA|NA	P	Copper resistance protein D
R7A2020_08430	266835.14023633	1.7e-268	931.4	Phyllobacteriaceae	gnd	GO:0003674,GO:0003824,GO:0004616,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0006081,GO:0006082,GO:0006098,GO:0006139,GO:0006725,GO:0006732,GO:0006733,GO:0006739,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009117,GO:0009987,GO:0016052,GO:0016054,GO:0016491,GO:0016614,GO:0016616,GO:0019362,GO:0019520,GO:0019521,GO:0019637,GO:0019682,GO:0019693,GO:0019752,GO:0032787,GO:0034641,GO:0042802,GO:0042803,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044262,GO:0044275,GO:0044281,GO:0044282,GO:0044424,GO:0044444,GO:0044464,GO:0046176,GO:0046177,GO:0046395,GO:0046483,GO:0046496,GO:0046983,GO:0051156,GO:0051186,GO:0055086,GO:0055114,GO:0071704,GO:0072329,GO:0072524,GO:1901135,GO:1901360,GO:1901564,GO:1901575	1.1.1.343,1.1.1.44	ko:K00033	ko00030,ko00480,ko01100,ko01110,ko01120,ko01130,ko01200,map00030,map00480,map01100,map01110,map01120,map01130,map01200	M00004,M00006	R01528,R10221	RC00001,RC00539	ko00000,ko00001,ko00002,ko01000			iECS88_1305.ECS88_2128,iECW_1372.ECW_m2189,iEKO11_1354.EKO11_1765,iPC815.YPO1541,iWFL_1372.ECW_m2189	Bacteria	1MVV8@1224,2TVXR@28211,43I7T@69277,COG0362@1,COG0362@2	NA|NA|NA	G	Catalyzes the oxidative decarboxylation of 6- phosphogluconate to ribulose 5-phosphate and CO(2), with concomitant reduction of NADP to NADPH
R7A2020_08435	266835.14023632	2.9e-193	681.0	Phyllobacteriaceae				ko:K02529					ko00000,ko03000				Bacteria	1QVB7@1224,2U51T@28211,43IUT@69277,COG1609@1,COG1609@2	NA|NA|NA	K	helix_turn _helix lactose operon repressor
R7A2020_08440	266835.14023631	9.5e-236	822.4	Phyllobacteriaceae				ko:K17315	ko02010,map02010	M00605			ko00000,ko00001,ko00002,ko02000	3.A.1.1.24,3.A.1.1.30			Bacteria	1MUYE@1224,2TUCZ@28211,43HZN@69277,COG1653@1,COG1653@2	NA|NA|NA	G	Extracellular solute-binding protein
R7A2020_08445	266835.14023630	5.3e-164	583.6	Phyllobacteriaceae	sugA_1			ko:K02025,ko:K05814,ko:K10118,ko:K10189,ko:K10228,ko:K10233,ko:K15771,ko:K17316,ko:K17322	ko02010,map02010	M00196,M00198,M00199,M00200,M00201,M00207,M00491,M00605,M00607			ko00000,ko00001,ko00002,ko02000	3.A.1.1,3.A.1.1.16,3.A.1.1.2,3.A.1.1.24,3.A.1.1.28,3.A.1.1.3,3.A.1.1.30,3.A.1.1.32,3.A.1.1.35,3.A.1.1.4,3.A.1.1.5,3.A.1.1.8			Bacteria	1MU84@1224,2TRM5@28211,43GYF@69277,COG1175@1,COG1175@2	NA|NA|NA	G	inner membrane component
R7A2020_08450	266835.14023629	1.6e-171	608.6	Phyllobacteriaceae	araQ_4			ko:K17317	ko02010,map02010	M00605			ko00000,ko00001,ko00002,ko02000	3.A.1.1.24,3.A.1.1.30			Bacteria	1MUT9@1224,2TRQ0@28211,43J9S@69277,COG0395@1,COG0395@2	NA|NA|NA	G	ABC-type sugar transport system, permease component
R7A2020_08455	266835.14023628	1.7e-204	718.4	Phyllobacteriaceae				ko:K10112	ko02010,map02010	M00194,M00196,M00197,M00200,M00201,M00206,M00207,M00491,M00602,M00605,M00606			ko00000,ko00001,ko00002,ko02000	3.A.1.1			Bacteria	1MU3I@1224,2TQQJ@28211,43I36@69277,COG3842@1,COG3842@2	NA|NA|NA	P	Belongs to the ABC transporter superfamily
R7A2020_08460	266835.14023627	5.5e-146	523.5	Phyllobacteriaceae	iolE												Bacteria	1RAC3@1224,2U59H@28211,43HGP@69277,COG1082@1,COG1082@2	NA|NA|NA	G	xylose isomerase
R7A2020_08465	266835.14023626	4.3e-219	766.9	Phyllobacteriaceae													Bacteria	1MVT5@1224,2TV1T@28211,43JC0@69277,COG0673@1,COG0673@2	NA|NA|NA	S	Oxidoreductase family, NAD-binding Rossmann fold
R7A2020_08470	266835.14023625	1.2e-202	712.2	Phyllobacteriaceae	yghZ	GO:0003674,GO:0003824,GO:0006081,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009056,GO:0009438,GO:0009987,GO:0016491,GO:0016614,GO:0016616,GO:0033554,GO:0042180,GO:0042182,GO:0044237,GO:0044248,GO:0044281,GO:0044282,GO:0046185,GO:0050896,GO:0051596,GO:0051716,GO:0055114,GO:0071704,GO:1901575		ko:K19265					ko00000,ko01000				Bacteria	1MU1S@1224,2TTWR@28211,43JDS@69277,COG0667@1,COG0667@2	NA|NA|NA	C	reductase
R7A2020_08475	1380350.JIAP01000007_gene2481	1.5e-197	695.3	Alphaproteobacteria													Bacteria	1NFNT@1224,2U9RV@28211,COG5640@1,COG5640@2	NA|NA|NA	O	COG5640 Secreted trypsin-like serine protease
R7A2020_08480	266835.14023623	2.1e-207	728.0	Bacteria													Bacteria	COG3591@1,COG3591@2	NA|NA|NA	E	Belongs to the peptidase S1B family
R7A2020_08485	266835.14023622	0.0	1084.3	Bacteria													Bacteria	COG4642@1,COG4642@2	NA|NA|NA	S	regulation of ryanodine-sensitive calcium-release channel activity
R7A2020_08490	266835.14023621	0.0	1102.4	Alphaproteobacteria	capA		1.13.11.16,1.13.11.8	ko:K04101,ko:K05713,ko:K06990,ko:K07282	ko00360,ko00362,ko00624,ko00627,ko01120,ko01220,map00360,map00362,map00624,map00627,map01120,map01220	M00545	R01632,R03550,R04280,R04376,R06788,R09565	RC00233,RC00387,RC00535,RC01140,RC01364,RC02567,RC02694	br01602,ko00000,ko00001,ko00002,ko01000,ko04812				Bacteria	1PZ1D@1224,2UCHM@28211,COG1355@1,COG1355@2,COG2843@1,COG2843@2	NA|NA|NA	M	Memo-like protein
R7A2020_08495	266835.14023620	0.0	1971.8	Alphaproteobacteria													Bacteria	1NJ33@1224,2UEFA@28211,COG2319@1,COG2319@2,COG4249@1,COG4249@2	NA|NA|NA	U	Peptidase C14 caspase catalytic subunit p20
R7A2020_08500	266835.14023619	1.8e-130	471.9	Alphaproteobacteria													Bacteria	1NK9K@1224,2EN0U@1,2UK5X@28211,33FP1@2	NA|NA|NA		
R7A2020_08510	266835.14023617	0.0	1455.7	Alphaproteobacteria				ko:K07126					ko00000				Bacteria	1MXS7@1224,2TRB0@28211,COG4249@1,COG4249@2	NA|NA|NA	O	Caspase domain
R7A2020_08515	266835.14023616	8.5e-61	239.6	Phyllobacteriaceae	zur	GO:0000976,GO:0001067,GO:0001130,GO:0001217,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0006355,GO:0008150,GO:0008270,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0010035,GO:0010038,GO:0010043,GO:0010468,GO:0010556,GO:0010557,GO:0010558,GO:0010604,GO:0010605,GO:0010628,GO:0010629,GO:0016020,GO:0019219,GO:0019222,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0032991,GO:0032993,GO:0042221,GO:0042802,GO:0042803,GO:0043167,GO:0043169,GO:0043565,GO:0044212,GO:0044464,GO:0045892,GO:0045893,GO:0045934,GO:0045935,GO:0046872,GO:0046914,GO:0046983,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051173,GO:0051252,GO:0051253,GO:0051254,GO:0060255,GO:0065007,GO:0071944,GO:0080090,GO:0097159,GO:0140110,GO:1901363,GO:1902679,GO:1902680,GO:1903506,GO:1903507,GO:1903508,GO:1990837,GO:2000112,GO:2000113,GO:2001141		ko:K02076,ko:K03711,ko:K09823	ko02024,map02024				ko00000,ko00001,ko03000				Bacteria	1MZIW@1224,2U9G4@28211,43K8D@69277,COG0735@1,COG0735@2	NA|NA|NA	P	Belongs to the Fur family
R7A2020_08520	266835.14023615	0.0	1931.8	Phyllobacteriaceae	polA	GO:0003674,GO:0003676,GO:0003677,GO:0003824,GO:0003887,GO:0004518,GO:0004527,GO:0005488,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006139,GO:0006259,GO:0006260,GO:0006261,GO:0006281,GO:0006284,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0008408,GO:0008409,GO:0009058,GO:0009059,GO:0009987,GO:0016020,GO:0016740,GO:0016772,GO:0016779,GO:0016787,GO:0016788,GO:0018130,GO:0019438,GO:0030312,GO:0033554,GO:0034061,GO:0034641,GO:0034645,GO:0034654,GO:0040007,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0050896,GO:0051716,GO:0071704,GO:0071897,GO:0071944,GO:0090304,GO:0090305,GO:0097159,GO:0140097,GO:1901360,GO:1901362,GO:1901363,GO:1901576	2.7.7.7	ko:K02335	ko00230,ko00240,ko01100,ko03030,ko03410,ko03420,ko03440,map00230,map00240,map01100,map03030,map03410,map03420,map03440		R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko01000,ko03032,ko03400				Bacteria	1MU31@1224,2TRJF@28211,43GS4@69277,COG0258@1,COG0258@2,COG0749@1,COG0749@2	NA|NA|NA	L	In addition to polymerase activity, this DNA polymerase exhibits 5'-3' exonuclease activity
R7A2020_08525	266835.14023614	1.4e-272	944.9	Phyllobacteriaceae				ko:K01436					ko00000,ko01000,ko01002				Bacteria	1MW20@1224,2TQY4@28211,43HR2@69277,COG0624@1,COG0624@2	NA|NA|NA	E	COG0624 Acetylornithine deacetylase Succinyl-diaminopimelate desuccinylase and related
R7A2020_08530	266835.14023613	9.9e-117	426.0	Phyllobacteriaceae	rnd		3.1.13.5	ko:K03684					ko00000,ko01000,ko03016				Bacteria	1MWFD@1224,2TQXS@28211,43I64@69277,COG0349@1,COG0349@2	NA|NA|NA	J	3'-5' exonuclease
R7A2020_08535	266835.14023612	1.9e-32	144.4	Phyllobacteriaceae													Bacteria	1Q9MS@1224,2AMWA@1,2VDTM@28211,31CT3@2,43M3Q@69277	NA|NA|NA		
R7A2020_08540	1040983.AXAE01000009_gene5207	3.4e-07	60.8	Phyllobacteriaceae													Bacteria	1N72Y@1224,2UFM5@28211,43M1X@69277,COG2261@1,COG2261@2	NA|NA|NA	S	Transglycosylase associated protein
R7A2020_08545	536019.Mesop_1758	1e-16	91.7	Phyllobacteriaceae													Bacteria	1NIS4@1224,2ES9I@1,2UN9C@28211,33JU8@2,43MFG@69277	NA|NA|NA		
